id,created_time,latency,service_time,done,times_forwarded
7380,92.2500000000124,0.046999999999997044,0.047,True,1
7381,92.26250000001241,0.04600000000000648,0.046,True,1
7383,92.28750000001241,0.028000000000005798,0.028,True,1
7382,92.27500000001241,0.049000000000006594,0.049,True,1
7384,92.30000000001242,0.045000000000001705,0.045,True,1
7385,92.31250000001242,0.045000000000001705,0.045,True,1
7386,92.32500000001242,0.043000000000006366,0.043,True,1
7387,92.33750000001243,0.03300000000000125,0.033,True,1
7389,92.36250000001243,0.030000000000001137,0.03,True,1
7388,92.35000000001243,0.045000000000001705,0.045,True,1
7391,92.38750000001244,0.031999999999996476,0.032,True,1
7392,92.40000000001244,0.04800000000000182,0.048,True,1
7390,92.37500000001243,0.07800000000000296,0.078,True,1
7393,92.41250000001244,0.04399999999999693,0.044,True,1
7395,92.43750000001245,0.04099999999999682,0.041,True,1
7394,92.42500000001245,0.060000000000002274,0.06,True,1
7398,92.47500000001246,0.028000000000005798,0.028,True,1
7396,92.45000000001245,0.06300000000000239,0.063,True,1
7397,92.46250000001245,0.06300000000000239,0.063,True,1
7400,92.50000000001246,0.0379999999999967,0.038,True,1
7399,92.48750000001246,0.05299999999999727,0.053,True,1
7401,92.51250000001247,0.028999999999996362,0.029,True,1
7402,92.52500000001247,0.0379999999999967,0.038,True,1
7403,92.53750000001247,0.036000000000001364,0.036,True,1
7404,92.55000000001247,0.046999999999997044,0.047,True,1
7405,92.56250000001248,0.04200000000000159,0.042,True,1
7406,92.57500000001248,0.03499999999999659,0.035,True,1
7408,92.60000000001249,0.03300000000000125,0.033,True,1
7407,92.58750000001248,0.05200000000000671,0.052,True,1
7409,92.61250000001249,0.027000000000001023,0.027,True,1
7411,92.6375000000125,0.028999999999996362,0.029,True,1
7410,92.62500000001249,0.04800000000000182,0.048,True,1
7413,92.6625000000125,0.031999999999996476,0.032,True,1
7412,92.6500000000125,0.06900000000000261,0.069,True,1
7414,92.6750000000125,0.04800000000000182,0.048,True,1
7416,92.70000000001251,0.025000000000005684,0.025,True,1
7415,92.6875000000125,0.04099999999999682,0.041,True,1
7418,92.72500000001251,0.036000000000001364,0.036,True,1
7417,92.71250000001251,0.05299999999999727,0.053,True,1
7420,92.75000000001252,0.028000000000005798,0.028,True,1
7419,92.73750000001252,0.049000000000006594,0.049,True,1
7422,92.77500000001253,0.03900000000000148,0.039,True,1
7423,92.78750000001253,0.028999999999996362,0.029,True,1
7421,92.76250000001252,0.06100000000000705,0.061,True,1
7425,92.81250000001253,0.028000000000005798,0.028,True,1
7424,92.80000000001253,0.04399999999999693,0.044,True,1
7427,92.83750000001254,0.028000000000005798,0.028,True,1
7426,92.82500000001254,0.04800000000000182,0.048,True,1
7428,92.85000000001254,0.049000000000006594,0.049,True,1
7429,92.86250000001255,0.04200000000000159,0.042,True,1
7430,92.87500000001255,0.03700000000000614,0.037,True,1
7431,92.88750000001255,0.03499999999999659,0.035,True,1
7433,92.91250000001256,0.030000000000001137,0.03,True,1
7432,92.90000000001255,0.04600000000000648,0.046,True,1
7434,92.92500000001256,0.036000000000001364,0.036,True,1
7435,92.93750000001256,0.06100000000000705,0.061,True,1
7437,92.96250000001257,0.04099999999999682,0.041,True,1
7436,92.95000000001257,0.05700000000000216,0.057,True,1
7438,92.97500000001257,0.04200000000000159,0.042,True,1
7440,93.00000000001258,0.03300000000000125,0.033,True,1
7439,92.98750000001257,0.04999999999999716,0.05,True,1
7441,93.01250000001258,0.02599999999999625,0.026,True,1
7442,93.02500000001258,0.03100000000000591,0.031,True,1
7443,93.03750000001259,0.031999999999996476,0.032,True,1
7444,93.05000000001259,0.03300000000000125,0.033,True,1
7445,93.06250000001259,0.03100000000000591,0.031,True,1
7447,93.0875000000126,0.025000000000005684,0.025,True,1
7446,93.0750000000126,0.0379999999999967,0.038,True,1
7448,93.1000000000126,0.058000000000006935,0.058,True,1
7450,93.1250000000126,0.04000000000000625,0.04,True,1
7449,93.1125000000126,0.06499999999999773,0.065,True,1
7451,93.13750000001261,0.04200000000000159,0.042,True,1
7452,93.15000000001261,0.036000000000001364,0.036,True,1
7453,93.16250000001261,0.04000000000000625,0.04,True,1
7454,93.17500000001262,0.03700000000000614,0.037,True,1
7455,93.18750000001262,0.027000000000001023,0.027,True,1
7456,93.20000000001262,0.049000000000006594,0.049,True,1
7458,93.22500000001263,0.025000000000005684,0.025,True,1
7457,93.21250000001262,0.03900000000000148,0.039,True,1
7459,93.23750000001263,0.028000000000005798,0.028,True,1
7460,93.25000000001263,0.03499999999999659,0.035,True,1
7461,93.26250000001264,0.03300000000000125,0.033,True,1
7462,93.27500000001264,0.04099999999999682,0.041,True,1
7463,93.28750000001264,0.031999999999996476,0.032,True,1
7464,93.30000000001264,0.03100000000000591,0.031,True,1
7465,93.31250000001265,0.04000000000000625,0.04,True,1
7466,93.32500000001265,0.045000000000001705,0.045,True,1
7467,93.33750000001265,0.03499999999999659,0.035,True,1
7468,93.35000000001266,0.031999999999996476,0.032,True,1
7469,93.36250000001266,0.04200000000000159,0.042,True,1
7471,93.38750000001266,0.025000000000005684,0.025,True,1
7470,93.37500000001266,0.049000000000006594,0.049,True,1
7472,93.40000000001267,0.028999999999996362,0.029,True,1
7473,93.41250000001267,0.03300000000000125,0.033,True,1
7474,93.42500000001267,0.02599999999999625,0.026,True,1
7475,93.43750000001268,0.028000000000005798,0.028,True,1
7476,93.45000000001268,0.04099999999999682,0.041,True,1
7478,93.47500000001268,0.030000000000001137,0.03,True,1
7477,93.46250000001268,0.049000000000006594,0.049,True,1
7480,93.50000000001269,0.04600000000000648,0.046,True,1
7479,93.48750000001269,0.06300000000000239,0.063,True,1
7481,93.5125000000127,0.045000000000001705,0.045,True,1
7483,93.5375000000127,0.025000000000005684,0.025,True,1
7482,93.5250000000127,0.0379999999999967,0.038,True,1
7484,93.5500000000127,0.03300000000000125,0.033,True,1
7485,93.5625000000127,0.04000000000000625,0.04,True,1
7486,93.57500000001271,0.028000000000005798,0.028,True,1
7488,93.60000000001271,0.0379999999999967,0.038,True,1
7489,93.61250000001272,0.030000000000001137,0.03,True,1
7487,93.58750000001271,0.07699999999999818,0.077,True,1
7490,93.62500000001272,0.04399999999999693,0.044,True,1
7491,93.63750000001272,0.031999999999996476,0.032,True,1
7492,93.65000000001272,0.03499999999999659,0.035,True,1
7493,93.66250000001273,0.031999999999996476,0.032,True,1
7494,93.67500000001273,0.03300000000000125,0.033,True,1
7496,93.70000000001274,0.03700000000000614,0.037,True,1
7497,93.71250000001274,0.03499999999999659,0.035,True,1
7498,93.72500000001274,0.0379999999999967,0.038,True,1
7495,93.68750000001273,0.09099999999999397,0.091,True,1
7500,93.75000000001275,0.03499999999999659,0.035,True,1
7499,93.73750000001274,0.049000000000006594,0.049,True,1
7501,93.76250000001275,0.028000000000005798,0.028,True,1
7502,93.77500000001275,0.04399999999999693,0.044,True,1
7504,93.80000000001276,0.027000000000001023,0.027,True,1
7505,93.81250000001276,0.0379999999999967,0.038,True,1
7503,93.78750000001276,0.06399999999999295,0.064,True,1
7507,93.83750000001277,0.03900000000000148,0.039,True,1
7508,93.85000000001277,0.028000000000005798,0.028,True,1
7506,93.82500000001276,0.06699999999999307,0.067,True,1
7509,93.86250000001277,0.04200000000000159,0.042,True,1
7510,93.87500000001278,0.04000000000000625,0.04,True,1
7513,93.91250000001278,0.031999999999996476,0.032,True,1
7512,93.90000000001278,0.045000000000001705,0.045,True,1
7511,93.88750000001278,0.07299999999999329,0.073,True,1
7514,93.92500000001279,0.0589999999999975,0.059,True,1
7515,93.93750000001279,0.06100000000000705,0.061,True,1
7517,93.9625000000128,0.03700000000000614,0.037,True,1
7516,93.95000000001279,0.055999999999997385,0.056,True,1
7518,93.9750000000128,0.0379999999999967,0.038,True,1
7519,93.9875000000128,0.031999999999996476,0.032,True,1
7520,94.0000000000128,0.03300000000000125,0.033,True,1
7521,94.0125000000128,0.03700000000000614,0.037,True,1
7522,94.02500000001281,0.0379999999999967,0.038,True,1
7524,94.05000000001282,0.022999999999996135,0.023,True,1
7523,94.03750000001281,0.04800000000000182,0.048,True,1
7525,94.06250000001282,0.03900000000000148,0.039,True,1
7526,94.07500000001282,0.036000000000001364,0.036,True,1
7527,94.08750000001282,0.02400000000000091,0.024,True,1
7528,94.10000000001283,0.03300000000000125,0.033,True,1
7530,94.12500000001283,0.028999999999996362,0.029,True,1
7529,94.11250000001283,0.04800000000000182,0.048,True,1
7531,94.13750000001284,0.0379999999999967,0.038,True,1
7532,94.15000000001284,0.036000000000001364,0.036,True,1
7533,94.16250000001284,0.03700000000000614,0.037,True,1
7534,94.17500000001284,0.04099999999999682,0.041,True,1
7536,94.20000000001285,0.04000000000000625,0.04,True,1
7537,94.21250000001285,0.04099999999999682,0.041,True,1
7538,94.22500000001286,0.028999999999996362,0.029,True,1
7535,94.18750000001285,0.07399999999999807,0.074,True,1
7539,94.23750000001286,0.045000000000001705,0.045,True,1
7540,94.25000000001286,0.04600000000000648,0.046,True,1
7542,94.27500000001287,0.030000000000001137,0.03,True,1
7541,94.26250000001286,0.04600000000000648,0.046,True,1
7543,94.28750000001287,0.03900000000000148,0.039,True,1
7544,94.30000000001287,0.03700000000000614,0.037,True,1
7545,94.31250000001288,0.031999999999996476,0.032,True,1
7546,94.32500000001288,0.0379999999999967,0.038,True,1
7547,94.33750000001288,0.03100000000000591,0.031,True,1
7549,94.36250000001289,0.022999999999996135,0.023,True,1
7550,94.37500000001289,0.04099999999999682,0.041,True,1
7551,94.38750000001289,0.030000000000001137,0.03,True,1
7548,94.35000000001288,0.06999999999999318,0.07,True,1
7553,94.4125000000129,0.028000000000005798,0.028,True,1
7552,94.4000000000129,0.049000000000006594,0.049,True,1
7554,94.4250000000129,0.02599999999999625,0.026,True,1
7555,94.4375000000129,0.04000000000000625,0.04,True,1
7556,94.4500000000129,0.04800000000000182,0.048,True,1
7557,94.46250000001291,0.0379999999999967,0.038,True,1
7558,94.47500000001291,0.045000000000001705,0.045,True,1
7559,94.48750000001291,0.04000000000000625,0.04,True,1
7560,94.50000000001292,0.03499999999999659,0.035,True,1
7561,94.51250000001292,0.04800000000000182,0.048,True,1
7563,94.53750000001293,0.022999999999996135,0.023,True,1
7562,94.52500000001292,0.04099999999999682,0.041,True,1
7564,94.55000000001293,0.036000000000001364,0.036,True,1
7565,94.56250000001293,0.03700000000000614,0.037,True,1
7566,94.57500000001293,0.04000000000000625,0.04,True,1
7567,94.58750000001294,0.04600000000000648,0.046,True,1
7568,94.60000000001294,0.046999999999997044,0.047,True,1
7570,94.62500000001295,0.025000000000005684,0.025,True,1
7569,94.61250000001294,0.043000000000006366,0.043,True,1
7571,94.63750000001295,0.03900000000000148,0.039,True,1
7572,94.65000000001295,0.0379999999999967,0.038,True,1
7573,94.66250000001295,0.036000000000001364,0.036,True,1
7575,94.68750000001296,0.028999999999996362,0.029,True,1
7574,94.67500000001296,0.04200000000000159,0.042,True,1
7577,94.71250000001297,0.022999999999996135,0.023,True,1
7576,94.70000000001296,0.06499999999999773,0.065,True,1
7578,94.72500000001297,0.04800000000000182,0.048,True,1
7579,94.73750000001297,0.03900000000000148,0.039,True,1
7580,94.75000000001297,0.04200000000000159,0.042,True,1
7581,94.76250000001298,0.04600000000000648,0.046,True,1
7582,94.77500000001298,0.045000000000001705,0.045,True,1
7583,94.78750000001298,0.04200000000000159,0.042,True,1
7584,94.80000000001299,0.034000000000006025,0.034,True,1
7587,94.837500000013,0.03100000000000591,0.031,True,1
7586,94.82500000001299,0.06699999999999307,0.067,True,1
7589,94.862500000013,0.030000000000001137,0.03,True,1
7588,94.850000000013,0.046999999999997044,0.047,True,1
7585,94.81250000001299,0.08599999999999852,0.086,True,1
7590,94.875000000013,0.028000000000005798,0.028,True,1
7591,94.887500000013,0.049000000000006594,0.049,True,1
7592,94.90000000001301,0.0379999999999967,0.038,True,1
7593,94.91250000001301,0.04399999999999693,0.044,True,1
7594,94.92500000001301,0.036000000000001364,0.036,True,1
7595,94.93750000001302,0.0379999999999967,0.038,True,1
7596,94.95000000001302,0.03900000000000148,0.039,True,1
7597,94.96250000001302,0.03499999999999659,0.035,True,1
7598,94.97500000001303,0.04999999999999716,0.05,True,1
7599,94.98750000001303,0.04600000000000648,0.046,True,1
7600,95.00000000001303,0.0379999999999967,0.038,True,1
7601,95.01250000001303,0.04000000000000625,0.04,True,1
7602,95.02500000001304,0.049000000000006594,0.049,True,1
7604,95.05000000001304,0.036000000000001364,0.036,True,1
7603,95.03750000001304,0.04999999999999716,0.05,True,1
7605,95.06250000001305,0.028999999999996362,0.029,True,1
7606,95.07500000001305,0.04800000000000182,0.048,True,1
7608,95.10000000001305,0.03300000000000125,0.033,True,1
7607,95.08750000001305,0.060000000000002274,0.06,True,1
7610,95.12500000001306,0.022999999999996135,0.023,True,1
7611,95.13750000001306,0.025000000000005684,0.025,True,1
7609,95.11250000001306,0.08100000000000307,0.081,True,1
7612,95.15000000001307,0.04399999999999693,0.044,True,1
7613,95.16250000001307,0.036000000000001364,0.036,True,1
7614,95.17500000001307,0.028000000000005798,0.028,True,1
7615,95.18750000001307,0.03499999999999659,0.035,True,1
7616,95.20000000001308,0.05299999999999727,0.053,True,1
7619,95.23750000001309,0.034000000000006025,0.034,True,1
7618,95.22500000001308,0.05700000000000216,0.057,True,1
7617,95.21250000001308,0.07500000000000284,0.075,True,1
7620,95.25000000001309,0.046999999999997044,0.047,True,1
7622,95.2750000000131,0.022999999999996135,0.023,True,1
7621,95.26250000001309,0.049000000000006594,0.049,True,1
7624,95.3000000000131,0.022999999999996135,0.023,True,1
7623,95.2875000000131,0.04000000000000625,0.04,True,1
7625,95.3125000000131,0.02400000000000091,0.024,True,1
7626,95.3250000000131,0.04200000000000159,0.042,True,1
7627,95.33750000001311,0.04200000000000159,0.042,True,1
7628,95.35000000001311,0.04200000000000159,0.042,True,1
7629,95.36250000001311,0.03499999999999659,0.035,True,1
7631,95.38750000001312,0.03100000000000591,0.031,True,1
7632,95.40000000001312,0.04399999999999693,0.044,True,1
7633,95.41250000001313,0.0379999999999967,0.038,True,1
7630,95.37500000001312,0.0759999999999934,0.076,True,1
7634,95.42500000001313,0.043000000000006366,0.043,True,1
7635,95.43750000001313,0.04999999999999716,0.05,True,1
7636,95.45000000001313,0.05299999999999727,0.053,True,1
7637,95.46250000001314,0.049000000000006594,0.049,True,1
7638,95.47500000001314,0.04200000000000159,0.042,True,1
7640,95.50000000001315,0.04000000000000625,0.04,True,1
7639,95.48750000001314,0.0589999999999975,0.059,True,1
7641,95.51250000001315,0.043000000000006366,0.043,True,1
7644,95.55000000001316,0.030000000000001137,0.03,True,1
7643,95.53750000001315,0.045000000000001705,0.045,True,1
7645,95.56250000001316,0.028000000000005798,0.028,True,1
7642,95.52500000001315,0.06900000000000261,0.069,True,1
7646,95.57500000001316,0.049000000000006594,0.049,True,1
7647,95.58750000001316,0.03900000000000148,0.039,True,1
7648,95.60000000001317,0.049000000000006594,0.049,True,1
7650,95.62500000001317,0.030000000000001137,0.03,True,1
7651,95.63750000001318,0.02599999999999625,0.026,True,1
7653,95.66250000001318,0.02400000000000091,0.024,True,1
7652,95.65000000001318,0.04000000000000625,0.04,True,1
7649,95.61250000001317,0.07899999999999352,0.079,True,1
7654,95.67500000001318,0.036000000000001364,0.036,True,1
7655,95.68750000001319,0.028999999999996362,0.029,True,1
7656,95.70000000001319,0.03100000000000591,0.031,True,1
7657,95.7125000000132,0.028999999999996362,0.029,True,1
7659,95.7375000000132,0.02400000000000091,0.024,True,1
7660,95.7500000000132,0.03100000000000591,0.031,True,1
7658,95.7250000000132,0.0589999999999975,0.059,True,1
7661,95.7625000000132,0.034000000000006025,0.034,True,1
7663,95.78750000001321,0.022999999999996135,0.023,True,1
7662,95.77500000001321,0.04600000000000648,0.046,True,1
7664,95.80000000001321,0.028000000000005798,0.028,True,1
7665,95.81250000001322,0.046999999999997044,0.047,True,1
7668,95.85000000001322,0.031999999999996476,0.032,True,1
7667,95.83750000001322,0.04600000000000648,0.046,True,1
7669,95.86250000001323,0.045000000000001705,0.045,True,1
7666,95.82500000001322,0.08599999999999852,0.086,True,1
7671,95.88750000001323,0.03700000000000614,0.037,True,1
7670,95.87500000001323,0.04999999999999716,0.05,True,1
7672,95.90000000001324,0.04000000000000625,0.04,True,1
7673,95.91250000001324,0.04099999999999682,0.041,True,1
7674,95.92500000001324,0.034000000000006025,0.034,True,1
7675,95.93750000001324,0.028999999999996362,0.029,True,1
7676,95.95000000001325,0.04800000000000182,0.048,True,1
7678,95.97500000001325,0.045000000000001705,0.045,True,1
7679,95.98750000001326,0.04399999999999693,0.044,True,1
7677,95.96250000001325,0.08499999999999375,0.085,True,1
7681,96.01250000001326,0.04000000000000625,0.04,True,1
7682,96.02500000001326,0.03499999999999659,0.035,True,1
7680,96.00000000001326,0.06699999999999307,0.067,True,1
7683,96.03750000001327,0.030000000000001137,0.03,True,1
7684,96.05000000001327,0.04600000000000648,0.046,True,1
7685,96.06250000001327,0.043000000000006366,0.043,True,1
7686,96.07500000001328,0.046999999999997044,0.047,True,1
7688,96.10000000001328,0.03100000000000591,0.031,True,1
7687,96.08750000001328,0.0660000000000025,0.066,True,1
7689,96.11250000001328,0.046999999999997044,0.047,True,1
7690,96.12500000001329,0.03499999999999659,0.035,True,1
7691,96.13750000001329,0.03300000000000125,0.033,True,1
7692,96.15000000001329,0.04999999999999716,0.05,True,1
7694,96.1750000000133,0.031999999999996476,0.032,True,1
7695,96.1875000000133,0.03499999999999659,0.035,True,1
7696,96.2000000000133,0.02400000000000091,0.024,True,1
7693,96.1625000000133,0.06399999999999295,0.064,True,1
7698,96.22500000001331,0.028000000000005798,0.028,True,1
7697,96.2125000000133,0.055999999999997385,0.056,True,1
7699,96.23750000001331,0.036000000000001364,0.036,True,1
7701,96.26250000001332,0.02400000000000091,0.024,True,1
7702,96.27500000001332,0.031999999999996476,0.032,True,1
7700,96.25000000001332,0.060000000000002274,0.06,True,1
7703,96.28750000001332,0.04200000000000159,0.042,True,1
7704,96.30000000001333,0.034000000000006025,0.034,True,1
7705,96.31250000001333,0.02599999999999625,0.026,True,1
7706,96.32500000001333,0.036000000000001364,0.036,True,1
7708,96.35000000001334,0.03100000000000591,0.031,True,1
7707,96.33750000001334,0.046999999999997044,0.047,True,1
7709,96.36250000001334,0.03700000000000614,0.037,True,1
7710,96.37500000001334,0.04399999999999693,0.044,True,1
7711,96.38750000001335,0.04800000000000182,0.048,True,1
7712,96.40000000001335,0.058000000000006935,0.058,True,1
7713,96.41250000001335,0.04800000000000182,0.048,True,1
7715,96.43750000001336,0.046999999999997044,0.047,True,1
7714,96.42500000001336,0.060000000000002274,0.06,True,1
7717,96.46250000001336,0.03300000000000125,0.033,True,1
7716,96.45000000001336,0.05299999999999727,0.053,True,1
7718,96.47500000001337,0.04000000000000625,0.04,True,1
7719,96.48750000001337,0.04800000000000182,0.048,True,1
7721,96.51250000001338,0.022999999999996135,0.023,True,1
7720,96.50000000001337,0.049000000000006594,0.049,True,1
7723,96.53750000001338,0.025000000000005684,0.025,True,1
7722,96.52500000001338,0.0379999999999967,0.038,True,1
7725,96.56250000001339,0.03100000000000591,0.031,True,1
7724,96.55000000001338,0.04399999999999693,0.044,True,1
7727,96.58750000001339,0.028999999999996362,0.029,True,1
7728,96.6000000000134,0.036000000000001364,0.036,True,1
7726,96.57500000001339,0.06399999999999295,0.064,True,1
7729,96.6125000000134,0.045000000000001705,0.045,True,1
7731,96.6375000000134,0.030000000000001137,0.03,True,1
7730,96.6250000000134,0.04399999999999693,0.044,True,1
7733,96.66250000001341,0.022999999999996135,0.023,True,1
7732,96.6500000000134,0.046999999999997044,0.047,True,1
7735,96.68750000001342,0.027000000000001023,0.027,True,1
7734,96.67500000001341,0.045000000000001705,0.045,True,1
7736,96.70000000001342,0.04999999999999716,0.05,True,1
7737,96.71250000001342,0.06300000000000239,0.063,True,1
7739,96.73750000001343,0.04600000000000648,0.046,True,1
7738,96.72500000001342,0.0589999999999975,0.059,True,1
7740,96.75000000001343,0.03900000000000148,0.039,True,1
7741,96.76250000001343,0.034000000000006025,0.034,True,1
7742,96.77500000001343,0.045000000000001705,0.045,True,1
7744,96.80000000001344,0.034000000000006025,0.034,True,1
7743,96.78750000001344,0.05100000000000193,0.051,True,1
7745,96.81250000001344,0.04399999999999693,0.044,True,1
7746,96.82500000001345,0.04000000000000625,0.04,True,1
7748,96.85000000001345,0.03300000000000125,0.033,True,1
7747,96.83750000001345,0.04600000000000648,0.046,True,1
7749,96.86250000001345,0.03300000000000125,0.033,True,1
7751,96.88750000001346,0.025000000000005684,0.025,True,1
7750,96.87500000001346,0.04000000000000625,0.04,True,1
7752,96.90000000001346,0.04099999999999682,0.041,True,1
7753,96.91250000001347,0.030000000000001137,0.03,True,1
7754,96.92500000001347,0.03900000000000148,0.039,True,1
7755,96.93750000001347,0.04399999999999693,0.044,True,1
7756,96.95000000001347,0.04800000000000182,0.048,True,1
7758,96.97500000001348,0.03100000000000591,0.031,True,1
7757,96.96250000001348,0.055999999999997385,0.056,True,1
7759,96.98750000001348,0.0379999999999967,0.038,True,1
7760,97.00000000001349,0.028999999999996362,0.029,True,1
7761,97.01250000001349,0.03700000000000614,0.037,True,1
7762,97.02500000001349,0.034000000000006025,0.034,True,1
7763,97.0375000000135,0.04000000000000625,0.04,True,1
7765,97.0625000000135,0.030000000000001137,0.03,True,1
7764,97.0500000000135,0.04800000000000182,0.048,True,1
7766,97.0750000000135,0.045000000000001705,0.045,True,1
7767,97.0875000000135,0.03900000000000148,0.039,True,1
7768,97.10000000001351,0.028000000000005798,0.028,True,1
7769,97.11250000001351,0.03300000000000125,0.033,True,1
7770,97.12500000001351,0.030000000000001137,0.03,True,1
7771,97.13750000001352,0.04999999999999716,0.05,True,1
7772,97.15000000001352,0.04000000000000625,0.04,True,1
7773,97.16250000001352,0.028000000000005798,0.028,True,1
7775,97.18750000001353,0.02400000000000091,0.024,True,1
7774,97.17500000001353,0.03900000000000148,0.039,True,1
7776,97.20000000001353,0.03900000000000148,0.039,True,1
7777,97.21250000001353,0.04399999999999693,0.044,True,1
7779,97.23750000001354,0.030000000000001137,0.03,True,1
7778,97.22500000001354,0.046999999999997044,0.047,True,1
7780,97.25000000001354,0.03499999999999659,0.035,True,1
7782,97.27500000001355,0.02200000000000557,0.022,True,1
7781,97.26250000001355,0.0660000000000025,0.066,True,1
7783,97.28750000001355,0.04600000000000648,0.046,True,1
7784,97.30000000001355,0.03900000000000148,0.039,True,1
7785,97.31250000001356,0.043000000000006366,0.043,True,1
7786,97.32500000001356,0.03900000000000148,0.039,True,1
7787,97.33750000001356,0.027000000000001023,0.027,True,1
7788,97.35000000001357,0.05100000000000193,0.051,True,1
7789,97.36250000001357,0.060000000000002274,0.06,True,1
7790,97.37500000001357,0.04999999999999716,0.05,True,1
7791,97.38750000001357,0.049000000000006594,0.049,True,1
7792,97.40000000001358,0.04000000000000625,0.04,True,1
7794,97.42500000001358,0.0379999999999967,0.038,True,1
7793,97.41250000001358,0.06699999999999307,0.067,True,1
7796,97.45000000001359,0.03499999999999659,0.035,True,1
7797,97.46250000001359,0.03100000000000591,0.031,True,1
7795,97.43750000001359,0.06999999999999318,0.07,True,1
7798,97.4750000000136,0.04800000000000182,0.048,True,1
7800,97.5000000000136,0.04000000000000625,0.04,True,1
7801,97.5125000000136,0.03499999999999659,0.035,True,1
7799,97.4875000000136,0.06100000000000705,0.061,True,1
7802,97.5250000000136,0.036000000000001364,0.036,True,1
7804,97.55000000001361,0.043000000000006366,0.043,True,1
7803,97.53750000001361,0.055999999999997385,0.056,True,1
7806,97.57500000001362,0.03100000000000591,0.031,True,1
7807,97.58750000001362,0.034000000000006025,0.034,True,1
7805,97.56250000001361,0.07399999999999807,0.074,True,1
7808,97.60000000001362,0.055999999999997385,0.056,True,1
7809,97.61250000001363,0.045000000000001705,0.045,True,1
7810,97.62500000001363,0.03300000000000125,0.033,True,1
7811,97.63750000001363,0.028999999999996362,0.029,True,1
7812,97.65000000001363,0.034000000000006025,0.034,True,1
7813,97.66250000001364,0.028000000000005798,0.028,True,1
7814,97.67500000001364,0.028999999999996362,0.029,True,1
7815,97.68750000001364,0.04099999999999682,0.041,True,1
7816,97.70000000001365,0.028999999999996362,0.029,True,1
7817,97.71250000001365,0.04099999999999682,0.041,True,1
7818,97.72500000001365,0.043000000000006366,0.043,True,1
7819,97.73750000001365,0.03100000000000591,0.031,True,1
7820,97.75000000001366,0.03100000000000591,0.031,True,1
7821,97.76250000001366,0.034000000000006025,0.034,True,1
7823,97.78750000001367,0.028999999999996362,0.029,True,1
7822,97.77500000001366,0.05700000000000216,0.057,True,1
7824,97.80000000001367,0.04000000000000625,0.04,True,1
7825,97.81250000001367,0.05700000000000216,0.057,True,1
7826,97.82500000001367,0.04800000000000182,0.048,True,1
7827,97.83750000001368,0.045000000000001705,0.045,True,1
7828,97.85000000001368,0.034000000000006025,0.034,True,1
7829,97.86250000001368,0.0379999999999967,0.038,True,1
7830,97.87500000001369,0.0379999999999967,0.038,True,1
7831,97.88750000001369,0.054000000000002046,0.054,True,1
7832,97.90000000001369,0.04200000000000159,0.042,True,1
7833,97.9125000000137,0.03100000000000591,0.031,True,1
7834,97.9250000000137,0.02400000000000091,0.024,True,1
7835,97.9375000000137,0.03900000000000148,0.039,True,1
7837,97.9625000000137,0.03100000000000591,0.031,True,1
7836,97.9500000000137,0.046999999999997044,0.047,True,1
7839,97.98750000001371,0.02400000000000091,0.024,True,1
7838,97.97500000001371,0.04200000000000159,0.042,True,1
7842,98.02500000001372,0.028000000000005798,0.028,True,1
7843,98.03750000001372,0.03300000000000125,0.033,True,1
7840,98.00000000001371,0.07899999999999352,0.079,True,1
7841,98.01250000001372,0.07500000000000284,0.075,True,1
7844,98.05000000001372,0.04600000000000648,0.046,True,1
7845,98.06250000001373,0.049000000000006594,0.049,True,1
7846,98.07500000001373,0.055999999999997385,0.056,True,1
7847,98.08750000001373,0.045000000000001705,0.045,True,1
7848,98.10000000001374,0.04600000000000648,0.046,True,1
7849,98.11250000001374,0.03499999999999659,0.035,True,1
7850,98.12500000001374,0.030000000000001137,0.03,True,1
7852,98.15000000001375,0.034000000000006025,0.034,True,1
7851,98.13750000001374,0.046999999999997044,0.047,True,1
7853,98.16250000001375,0.03300000000000125,0.033,True,1
7854,98.17500000001375,0.028999999999996362,0.029,True,1
7855,98.18750000001376,0.028999999999996362,0.029,True,1
7856,98.20000000001376,0.04600000000000648,0.046,True,1
7857,98.21250000001376,0.04800000000000182,0.048,True,1
7858,98.22500000001376,0.04000000000000625,0.04,True,1
7859,98.23750000001377,0.04200000000000159,0.042,True,1
7860,98.25000000001377,0.030000000000001137,0.03,True,1
7861,98.26250000001377,0.031999999999996476,0.032,True,1
7862,98.27500000001378,0.028000000000005798,0.028,True,1
7863,98.28750000001378,0.04399999999999693,0.044,True,1
7864,98.30000000001378,0.0379999999999967,0.038,True,1
7865,98.31250000001378,0.03300000000000125,0.033,True,1
7867,98.33750000001379,0.03300000000000125,0.033,True,1
7866,98.32500000001379,0.04600000000000648,0.046,True,1
7869,98.3625000000138,0.03300000000000125,0.033,True,1
7868,98.3500000000138,0.049000000000006594,0.049,True,1
7870,98.3750000000138,0.02400000000000091,0.024,True,1
7871,98.3875000000138,0.04999999999999716,0.05,True,1
7873,98.41250000001381,0.03700000000000614,0.037,True,1
7872,98.4000000000138,0.06799999999999784,0.068,True,1
7875,98.43750000001381,0.03700000000000614,0.037,True,1
7874,98.42500000001381,0.06300000000000239,0.063,True,1
7876,98.45000000001382,0.046999999999997044,0.047,True,1
7878,98.47500000001382,0.028000000000005798,0.028,True,1
7877,98.46250000001382,0.045000000000001705,0.045,True,1
